,Religion,lex_list,ling_list,user_list,scores,mean_score
2615,False,['NVL'],"['R2O', 'Modals']","['ethnicity', 'party']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2616,True,['NVL'],"['R2O', 'Modals']","['ethnicity', 'political_ideology']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2617,False,['NVL'],"['R2O', 'Modals']","['ethnicity', 'political_ideology']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2618,True,['NVL'],"['R2O', 'Modals']","['ethnicity', 'relationship']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2619,False,['NVL'],"['R2O', 'Modals']","['ethnicity', 'relationship']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2620,True,['NVL'],"['R2O', 'Modals']","['ethnicity', 'religious_ideology']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2621,False,['NVL'],"['R2O', 'Modals']","['ethnicity', 'religious_ideology']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2622,True,['NVL'],"['R2O', 'Modals']","['gender', 'income']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2623,False,['NVL'],"['R2O', 'Modals']","['gender', 'income']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2624,True,['NVL'],"['R2O', 'Modals']","['gender', 'joined']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2625,False,['NVL'],"['R2O', 'Modals']","['gender', 'joined']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2626,True,['NVL'],"['R2O', 'Modals']","['gender', 'party']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2627,False,['NVL'],"['R2O', 'Modals']","['gender', 'party']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2628,True,['NVL'],"['R2O', 'Modals']","['gender', 'political_ideology']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2629,False,['NVL'],"['R2O', 'Modals']","['gender', 'political_ideology']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2630,True,['NVL'],"['R2O', 'Modals']","['gender', 'relationship']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2631,False,['NVL'],"['R2O', 'Modals']","['gender', 'relationship']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2632,True,['NVL'],"['R2O', 'Modals']","['gender', 'religious_ideology']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2633,False,['NVL'],"['R2O', 'Modals']","['gender', 'religious_ideology']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2634,True,['NVL'],"['R2O', 'Modals']","['income', 'joined']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2635,False,['NVL'],"['R2O', 'Modals']","['income', 'joined']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2636,True,['NVL'],"['R2O', 'Modals']","['income', 'party']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2637,False,['NVL'],"['R2O', 'Modals']","['income', 'party']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2638,True,['NVL'],"['R2O', 'Modals']","['income', 'political_ideology']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2639,False,['NVL'],"['R2O', 'Modals']","['income', 'political_ideology']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2640,True,['NVL'],"['R2O', 'Modals']","['income', 'relationship']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2641,False,['NVL'],"['R2O', 'Modals']","['income', 'relationship']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2642,True,['NVL'],"['R2O', 'Modals']","['income', 'religious_ideology']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2643,False,['NVL'],"['R2O', 'Modals']","['income', 'religious_ideology']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2644,True,['NVL'],"['R2O', 'Modals']","['joined', 'party']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2645,False,['NVL'],"['R2O', 'Modals']","['joined', 'party']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2646,True,['NVL'],"['R2O', 'Modals']","['joined', 'political_ideology']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2647,False,['NVL'],"['R2O', 'Modals']","['joined', 'political_ideology']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2648,True,['NVL'],"['R2O', 'Modals']","['joined', 'relationship']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2649,False,['NVL'],"['R2O', 'Modals']","['joined', 'relationship']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2650,True,['NVL'],"['R2O', 'Modals']","['joined', 'religious_ideology']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2651,False,['NVL'],"['R2O', 'Modals']","['joined', 'religious_ideology']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2652,True,['NVL'],"['R2O', 'Modals']","['party', 'political_ideology']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2653,False,['NVL'],"['R2O', 'Modals']","['party', 'political_ideology']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2654,True,['NVL'],"['R2O', 'Modals']","['party', 'relationship']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2655,False,['NVL'],"['R2O', 'Modals']","['party', 'relationship']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2656,True,['NVL'],"['R2O', 'Modals']","['party', 'religious_ideology']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2657,False,['NVL'],"['R2O', 'Modals']","['party', 'religious_ideology']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2658,True,['NVL'],"['R2O', 'Modals']","['political_ideology', 'relationship']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2659,False,['NVL'],"['R2O', 'Modals']","['political_ideology', 'relationship']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2660,True,['NVL'],"['R2O', 'Modals']","['political_ideology', 'religious_ideology']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2661,False,['NVL'],"['R2O', 'Modals']","['political_ideology', 'religious_ideology']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2662,True,['NVL'],"['R2O', 'Modals']","['relationship', 'religious_ideology']",[0.75268817 0.7311828  0.61290323 0.57608696 0.76086957],0.6867461430575036
2663,False,['NVL'],"['R2O', 'Modals']","['relationship', 'religious_ideology']",[0.77777778 0.74836601 0.74836601 0.72131148 0.75409836],0.7499839279974284
2664,True,['NVL'],"['R2O', 'Links']","['education', 'ethnicity']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2665,False,['NVL'],"['R2O', 'Links']","['education', 'ethnicity']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2666,True,['NVL'],"['R2O', 'Links']","['education', 'gender']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2667,False,['NVL'],"['R2O', 'Links']","['education', 'gender']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2668,True,['NVL'],"['R2O', 'Links']","['education', 'income']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2669,False,['NVL'],"['R2O', 'Links']","['education', 'income']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2670,True,['NVL'],"['R2O', 'Links']","['education', 'joined']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2671,False,['NVL'],"['R2O', 'Links']","['education', 'joined']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2672,True,['NVL'],"['R2O', 'Links']","['education', 'party']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2673,False,['NVL'],"['R2O', 'Links']","['education', 'party']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2674,True,['NVL'],"['R2O', 'Links']","['education', 'political_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2675,False,['NVL'],"['R2O', 'Links']","['education', 'political_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2676,True,['NVL'],"['R2O', 'Links']","['education', 'relationship']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2677,False,['NVL'],"['R2O', 'Links']","['education', 'relationship']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2678,True,['NVL'],"['R2O', 'Links']","['education', 'religious_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2679,False,['NVL'],"['R2O', 'Links']","['education', 'religious_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2680,True,['NVL'],"['R2O', 'Links']","['ethnicity', 'gender']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2681,False,['NVL'],"['R2O', 'Links']","['ethnicity', 'gender']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2682,True,['NVL'],"['R2O', 'Links']","['ethnicity', 'income']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2683,False,['NVL'],"['R2O', 'Links']","['ethnicity', 'income']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2684,True,['NVL'],"['R2O', 'Links']","['ethnicity', 'joined']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2685,False,['NVL'],"['R2O', 'Links']","['ethnicity', 'joined']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2686,True,['NVL'],"['R2O', 'Links']","['ethnicity', 'party']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2687,False,['NVL'],"['R2O', 'Links']","['ethnicity', 'party']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2688,True,['NVL'],"['R2O', 'Links']","['ethnicity', 'political_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2689,False,['NVL'],"['R2O', 'Links']","['ethnicity', 'political_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2690,True,['NVL'],"['R2O', 'Links']","['ethnicity', 'relationship']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2691,False,['NVL'],"['R2O', 'Links']","['ethnicity', 'relationship']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2692,True,['NVL'],"['R2O', 'Links']","['ethnicity', 'religious_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2693,False,['NVL'],"['R2O', 'Links']","['ethnicity', 'religious_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2694,True,['NVL'],"['R2O', 'Links']","['gender', 'income']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2695,False,['NVL'],"['R2O', 'Links']","['gender', 'income']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2696,True,['NVL'],"['R2O', 'Links']","['gender', 'joined']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2697,False,['NVL'],"['R2O', 'Links']","['gender', 'joined']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2698,True,['NVL'],"['R2O', 'Links']","['gender', 'party']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2699,False,['NVL'],"['R2O', 'Links']","['gender', 'party']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2700,True,['NVL'],"['R2O', 'Links']","['gender', 'political_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2701,False,['NVL'],"['R2O', 'Links']","['gender', 'political_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2702,True,['NVL'],"['R2O', 'Links']","['gender', 'relationship']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2703,False,['NVL'],"['R2O', 'Links']","['gender', 'relationship']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2704,True,['NVL'],"['R2O', 'Links']","['gender', 'religious_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2705,False,['NVL'],"['R2O', 'Links']","['gender', 'religious_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2706,True,['NVL'],"['R2O', 'Links']","['income', 'joined']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2707,False,['NVL'],"['R2O', 'Links']","['income', 'joined']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2708,True,['NVL'],"['R2O', 'Links']","['income', 'party']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2709,False,['NVL'],"['R2O', 'Links']","['income', 'party']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2710,True,['NVL'],"['R2O', 'Links']","['income', 'political_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2711,False,['NVL'],"['R2O', 'Links']","['income', 'political_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2712,True,['NVL'],"['R2O', 'Links']","['income', 'relationship']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2713,False,['NVL'],"['R2O', 'Links']","['income', 'relationship']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2714,True,['NVL'],"['R2O', 'Links']","['income', 'religious_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2715,False,['NVL'],"['R2O', 'Links']","['income', 'religious_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2716,True,['NVL'],"['R2O', 'Links']","['joined', 'party']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2717,False,['NVL'],"['R2O', 'Links']","['joined', 'party']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2718,True,['NVL'],"['R2O', 'Links']","['joined', 'political_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2719,False,['NVL'],"['R2O', 'Links']","['joined', 'political_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2720,True,['NVL'],"['R2O', 'Links']","['joined', 'relationship']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2721,False,['NVL'],"['R2O', 'Links']","['joined', 'relationship']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2722,True,['NVL'],"['R2O', 'Links']","['joined', 'religious_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2723,False,['NVL'],"['R2O', 'Links']","['joined', 'religious_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2724,True,['NVL'],"['R2O', 'Links']","['party', 'political_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2725,False,['NVL'],"['R2O', 'Links']","['party', 'political_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2726,True,['NVL'],"['R2O', 'Links']","['party', 'relationship']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2727,False,['NVL'],"['R2O', 'Links']","['party', 'relationship']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2728,True,['NVL'],"['R2O', 'Links']","['party', 'religious_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2729,False,['NVL'],"['R2O', 'Links']","['party', 'religious_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2730,True,['NVL'],"['R2O', 'Links']","['political_ideology', 'relationship']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2731,False,['NVL'],"['R2O', 'Links']","['political_ideology', 'relationship']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2732,True,['NVL'],"['R2O', 'Links']","['political_ideology', 'religious_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2733,False,['NVL'],"['R2O', 'Links']","['political_ideology', 'religious_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2734,True,['NVL'],"['R2O', 'Links']","['relationship', 'religious_ideology']",[0.7311828  0.72043011 0.64516129 0.60869565 0.76086957],0.6932678821879383
2735,False,['NVL'],"['R2O', 'Links']","['relationship', 'religious_ideology']",[0.7875817  0.73529412 0.75163399 0.73442623 0.75081967],0.7519511411121825
2736,True,['NVL'],"['R2O', 'Questions']","['education', 'ethnicity']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2737,False,['NVL'],"['R2O', 'Questions']","['education', 'ethnicity']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2738,True,['NVL'],"['R2O', 'Questions']","['education', 'gender']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2739,False,['NVL'],"['R2O', 'Questions']","['education', 'gender']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2740,True,['NVL'],"['R2O', 'Questions']","['education', 'income']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2741,False,['NVL'],"['R2O', 'Questions']","['education', 'income']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2742,True,['NVL'],"['R2O', 'Questions']","['education', 'joined']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2743,False,['NVL'],"['R2O', 'Questions']","['education', 'joined']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2744,True,['NVL'],"['R2O', 'Questions']","['education', 'party']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2745,False,['NVL'],"['R2O', 'Questions']","['education', 'party']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2746,True,['NVL'],"['R2O', 'Questions']","['education', 'political_ideology']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2747,False,['NVL'],"['R2O', 'Questions']","['education', 'political_ideology']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2748,True,['NVL'],"['R2O', 'Questions']","['education', 'relationship']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2749,False,['NVL'],"['R2O', 'Questions']","['education', 'relationship']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2750,True,['NVL'],"['R2O', 'Questions']","['education', 'religious_ideology']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2751,False,['NVL'],"['R2O', 'Questions']","['education', 'religious_ideology']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2752,True,['NVL'],"['R2O', 'Questions']","['ethnicity', 'gender']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2753,False,['NVL'],"['R2O', 'Questions']","['ethnicity', 'gender']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2754,True,['NVL'],"['R2O', 'Questions']","['ethnicity', 'income']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2755,False,['NVL'],"['R2O', 'Questions']","['ethnicity', 'income']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2756,True,['NVL'],"['R2O', 'Questions']","['ethnicity', 'joined']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2757,False,['NVL'],"['R2O', 'Questions']","['ethnicity', 'joined']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2758,True,['NVL'],"['R2O', 'Questions']","['ethnicity', 'party']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2759,False,['NVL'],"['R2O', 'Questions']","['ethnicity', 'party']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2760,True,['NVL'],"['R2O', 'Questions']","['ethnicity', 'political_ideology']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2761,False,['NVL'],"['R2O', 'Questions']","['ethnicity', 'political_ideology']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2762,True,['NVL'],"['R2O', 'Questions']","['ethnicity', 'relationship']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2763,False,['NVL'],"['R2O', 'Questions']","['ethnicity', 'relationship']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2764,True,['NVL'],"['R2O', 'Questions']","['ethnicity', 'religious_ideology']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2765,False,['NVL'],"['R2O', 'Questions']","['ethnicity', 'religious_ideology']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2766,True,['NVL'],"['R2O', 'Questions']","['gender', 'income']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2767,False,['NVL'],"['R2O', 'Questions']","['gender', 'income']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2768,True,['NVL'],"['R2O', 'Questions']","['gender', 'joined']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2769,False,['NVL'],"['R2O', 'Questions']","['gender', 'joined']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2770,True,['NVL'],"['R2O', 'Questions']","['gender', 'party']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2771,False,['NVL'],"['R2O', 'Questions']","['gender', 'party']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2772,True,['NVL'],"['R2O', 'Questions']","['gender', 'political_ideology']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2773,False,['NVL'],"['R2O', 'Questions']","['gender', 'political_ideology']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2774,True,['NVL'],"['R2O', 'Questions']","['gender', 'relationship']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2775,False,['NVL'],"['R2O', 'Questions']","['gender', 'relationship']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2776,True,['NVL'],"['R2O', 'Questions']","['gender', 'religious_ideology']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2777,False,['NVL'],"['R2O', 'Questions']","['gender', 'religious_ideology']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2778,True,['NVL'],"['R2O', 'Questions']","['income', 'joined']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2779,False,['NVL'],"['R2O', 'Questions']","['income', 'joined']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2780,True,['NVL'],"['R2O', 'Questions']","['income', 'party']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2781,False,['NVL'],"['R2O', 'Questions']","['income', 'party']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2782,True,['NVL'],"['R2O', 'Questions']","['income', 'political_ideology']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2783,False,['NVL'],"['R2O', 'Questions']","['income', 'political_ideology']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2784,True,['NVL'],"['R2O', 'Questions']","['income', 'relationship']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2785,False,['NVL'],"['R2O', 'Questions']","['income', 'relationship']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2786,True,['NVL'],"['R2O', 'Questions']","['income', 'religious_ideology']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2787,False,['NVL'],"['R2O', 'Questions']","['income', 'religious_ideology']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2788,True,['NVL'],"['R2O', 'Questions']","['joined', 'party']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2789,False,['NVL'],"['R2O', 'Questions']","['joined', 'party']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2790,True,['NVL'],"['R2O', 'Questions']","['joined', 'political_ideology']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2791,False,['NVL'],"['R2O', 'Questions']","['joined', 'political_ideology']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2792,True,['NVL'],"['R2O', 'Questions']","['joined', 'relationship']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2793,False,['NVL'],"['R2O', 'Questions']","['joined', 'relationship']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2794,True,['NVL'],"['R2O', 'Questions']","['joined', 'religious_ideology']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2795,False,['NVL'],"['R2O', 'Questions']","['joined', 'religious_ideology']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2796,True,['NVL'],"['R2O', 'Questions']","['party', 'political_ideology']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2797,False,['NVL'],"['R2O', 'Questions']","['party', 'political_ideology']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
2798,True,['NVL'],"['R2O', 'Questions']","['party', 'relationship']",[0.72043011 0.70967742 0.62365591 0.59782609 0.76086957],0.6824918186068256
2799,False,['NVL'],"['R2O', 'Questions']","['party', 'relationship']",[0.76797386 0.74509804 0.74836601 0.75081967 0.75737705],0.7539269259616415
