,Religion,Lex,Ling,User,5FCV Mean
1116,True,NVL,"['Length', 'R2O']","['gender', 'political_ideology']",0.6910472183263207
1117,False,NVL,"['Length', 'R2O']","['gender', 'political_ideology']",0.7480317154184078
1118,True,NVL,"['Length', 'R2O']","['gender', 'relationship']",0.6890836839644694
1119,False,NVL,"['Length', 'R2O']","['gender', 'relationship']",0.7486853101896497
1120,True,NVL,"['Length', 'R2O']","['gender', 'religious_ideology']",0.6976390836839644
1121,False,NVL,"['Length', 'R2O']","['gender', 'religious_ideology']",0.7539376406300224
1122,True,NVL,"['Length', 'R2O']","['income', 'joined']",0.6760635811126694
1123,False,NVL,"['Length', 'R2O']","['income', 'joined']",0.7650616093431909
1124,True,NVL,"['Length', 'R2O']","['income', 'party']",0.6846189808321645
1125,False,NVL,"['Length', 'R2O']","['income', 'party']",0.76441872924033
1126,True,NVL,"['Length', 'R2O']","['income', 'political_ideology']",0.6889668069191212
1127,False,NVL,"['Length', 'R2O']","['income', 'political_ideology']",0.7617979213543341
1128,True,NVL,"['Length', 'R2O']","['income', 'relationship']",0.697662459093034
1129,False,NVL,"['Length', 'R2O']","['income', 'relationship']",0.7526304510875389
1130,True,NVL,"['Length', 'R2O']","['income', 'religious_ideology']",0.688966806919121
1131,False,NVL,"['Length', 'R2O']","['income', 'religious_ideology']",0.7618043501553627
1132,True,NVL,"['Length', 'R2O']","['joined', 'party']",0.6802477793361384
1133,False,NVL,"['Length', 'R2O']","['joined', 'party']",0.7676888460302154
1134,True,NVL,"['Length', 'R2O']","['joined', 'political_ideology']",0.6780972417017298
1135,False,NVL,"['Length', 'R2O']","['joined', 'political_ideology']",0.763096539162113
1136,True,NVL,"['Length', 'R2O']","['joined', 'relationship']",0.6847358578775129
1137,False,NVL,"['Length', 'R2O']","['joined', 'relationship']",0.757865638058502
1138,True,NVL,"['Length', 'R2O']","['joined', 'religious_ideology']",0.6759934548854606
1139,False,NVL,"['Length', 'R2O']","['joined', 'religious_ideology']",0.7532819029251044
1140,True,NVL,"['Length', 'R2O']","['party', 'political_ideology']",0.6976157082748948
1141,False,NVL,"['Length', 'R2O']","['party', 'political_ideology']",0.757865638058502
1142,True,NVL,"['Length', 'R2O']","['party', 'relationship']",0.6996961196820944
1143,False,NVL,"['Length', 'R2O']","['party', 'relationship']",0.7585235186970964
1144,True,NVL,"['Length', 'R2O']","['party', 'religious_ideology']",0.7084852734922862
1145,False,NVL,"['Length', 'R2O']","['party', 'religious_ideology']",0.7657002035786992
1146,True,NVL,"['Length', 'R2O']","['political_ideology', 'relationship']",0.6869331463300609
1147,False,NVL,"['Length', 'R2O']","['political_ideology', 'relationship']",0.7604778742097933
1148,True,NVL,"['Length', 'R2O']","['political_ideology', 'religious_ideology']",0.7040439457690509
1149,False,NVL,"['Length', 'R2O']","['political_ideology', 'religious_ideology']",0.7591642558662809
1150,True,NVL,"['Length', 'R2O']","['relationship', 'religious_ideology']",0.6868630201028518
1151,False,NVL,"['Length', 'R2O']","['relationship', 'religious_ideology']",0.7644101575056252
1152,True,NVL,"['Length', 'Personal_pronouns']","['education', 'ethnicity']",0.6740532959326788
1153,False,NVL,"['Length', 'Personal_pronouns']","['education', 'ethnicity']",0.7571948998178506
1154,True,NVL,"['Length', 'Personal_pronouns']","['education', 'gender']",0.680411407199626
1155,False,NVL,"['Length', 'Personal_pronouns']","['education', 'gender']",0.7578484945890924
1156,True,NVL,"['Length', 'Personal_pronouns']","['education', 'income']",0.6739364188873306
1157,False,NVL,"['Length', 'Personal_pronouns']","['education', 'income']",0.7585106610950391
1158,True,NVL,"['Length', 'Personal_pronouns']","['education', 'joined']",0.6566619915848528
1159,False,NVL,"['Length', 'Personal_pronouns']","['education', 'joined']",0.7670181077895639
1160,True,NVL,"['Length', 'Personal_pronouns']","['education', 'party']",0.7018700327255727
1161,False,NVL,"['Length', 'Personal_pronouns']","['education', 'party']",0.7565434479802849
1162,True,NVL,"['Length', 'Personal_pronouns']","['education', 'political_ideology']",0.6890603085553997
1163,False,NVL,"['Length', 'Personal_pronouns']","['education', 'political_ideology']",0.7558877102753669
1164,True,NVL,"['Length', 'Personal_pronouns']","['education', 'relationship']",0.6718793828892006
1165,False,NVL,"['Length', 'Personal_pronouns']","['education', 'relationship']",0.7539269259616415
1166,True,NVL,"['Length', 'Personal_pronouns']","['education', 'religious_ideology']",0.6847826086956521
1167,False,NVL,"['Length', 'Personal_pronouns']","['education', 'religious_ideology']",0.7624429443908711
1168,True,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'gender']",0.6631136044880785
1169,False,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'gender']",0.7473695489124611
1170,True,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'income']",0.6782842449742871
1171,False,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'income']",0.7434522661523626
1172,True,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'joined']",0.6868863955119214
1173,False,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'joined']",0.751966141647916
1174,True,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'party']",0.7062879850397381
1175,False,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'party']",0.74934533376192
1176,True,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'political_ideology']",0.6998363721365124
1177,False,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'political_ideology']",0.7585042322940104
1178,True,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'relationship']",0.6718326320710613
1179,False,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'relationship']",0.7539226400942891
1180,True,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'religious_ideology']",0.6826554464703133
1181,False,NVL,"['Length', 'Personal_pronouns']","['ethnicity', 'religious_ideology']",0.7643994428372441
1182,True,NVL,"['Length', 'Personal_pronouns']","['gender', 'income']",0.678214118747078
1183,False,NVL,"['Length', 'Personal_pronouns']","['gender', 'income']",0.7565477338476374
1184,True,NVL,"['Length', 'Personal_pronouns']","['gender', 'joined']",0.6673679289387564
1185,False,NVL,"['Length', 'Personal_pronouns']","['gender', 'joined']",0.7480510018214936
1186,True,NVL,"['Length', 'Personal_pronouns']","['gender', 'party']",0.6847358578775129
1187,False,NVL,"['Length', 'Personal_pronouns']","['gender', 'party']",0.74475731276117
1188,True,NVL,"['Length', 'Personal_pronouns']","['gender', 'political_ideology']",0.691164095371669
1189,False,NVL,"['Length', 'Personal_pronouns']","['gender', 'political_ideology']",0.7545655201971498
1190,True,NVL,"['Length', 'Personal_pronouns']","['gender', 'relationship']",0.6652173913043478
1191,False,NVL,"['Length', 'Personal_pronouns']","['gender', 'relationship']",0.7473866923818708
1192,True,NVL,"['Length', 'Personal_pronouns']","['gender', 'religious_ideology']",0.6630434782608695
1193,False,NVL,"['Length', 'Personal_pronouns']","['gender', 'religious_ideology']",0.7513082610093218
1194,True,NVL,"['Length', 'Personal_pronouns']","['income', 'joined']",0.6846891070593736
1195,False,NVL,"['Length', 'Personal_pronouns']","['income', 'joined']",0.7565691631843995
1196,True,NVL,"['Length', 'Personal_pronouns']","['income', 'party']",0.6889200561009817
1197,False,NVL,"['Length', 'Personal_pronouns']","['income', 'party']",0.750665380906461
1198,True,NVL,"['Length', 'Personal_pronouns']","['income', 'political_ideology']",0.695418419822347
1199,False,NVL,"['Length', 'Personal_pronouns']","['income', 'political_ideology']",0.7565541626486659
1200,True,NVL,"['Length', 'Personal_pronouns']","['income', 'relationship']",0.6911874707807387
1201,False,NVL,"['Length', 'Personal_pronouns']","['income', 'relationship']",0.7630922532947605
1202,True,NVL,"['Length', 'Personal_pronouns']","['income', 'religious_ideology']",0.6739597942964002
1203,False,NVL,"['Length', 'Personal_pronouns']","['income', 'religious_ideology']",0.758519232829744
1204,True,NVL,"['Length', 'Personal_pronouns']","['joined', 'party']",0.6954885460495558
1205,False,NVL,"['Length', 'Personal_pronouns']","['joined', 'party']",0.7585042322940104
1206,True,NVL,"['Length', 'Personal_pronouns']","['joined', 'political_ideology']",0.6931977559607293
1207,False,NVL,"['Length', 'Personal_pronouns']","['joined', 'political_ideology']",0.7578570663237972
1208,True,NVL,"['Length', 'Personal_pronouns']","['joined', 'relationship']",0.6652875175315568
1209,False,NVL,"['Length', 'Personal_pronouns']","['joined', 'relationship']",0.7545740919318547
1210,True,NVL,"['Length', 'Personal_pronouns']","['joined', 'religious_ideology']",0.6845956054230949
1211,False,NVL,"['Length', 'Personal_pronouns']","['joined', 'religious_ideology']",0.7565455909139611
1212,True,NVL,"['Length', 'Personal_pronouns']","['party', 'political_ideology']",0.6998597475455821
1213,False,NVL,"['Length', 'Personal_pronouns']","['party', 'political_ideology']",0.7572034715525554
1214,True,NVL,"['Length', 'Personal_pronouns']","['party', 'relationship']",0.714936886395512
1215,False,NVL,"['Length', 'Personal_pronouns']","['party', 'relationship']",0.7545912354012644
1216,True,NVL,"['Length', 'Personal_pronouns']","['party', 'religious_ideology']",0.6911874707807387
1217,False,NVL,"['Length', 'Personal_pronouns']","['party', 'religious_ideology']",0.7578506375227686
1218,True,NVL,"['Length', 'Personal_pronouns']","['political_ideology', 'relationship']",0.6954885460495559
1219,False,NVL,"['Length', 'Personal_pronouns']","['political_ideology', 'relationship']",0.7513039751419693
1220,True,NVL,"['Length', 'Personal_pronouns']","['political_ideology', 'religious_ideology']",0.7063581112669473
1221,False,NVL,"['Length', 'Personal_pronouns']","['political_ideology', 'religious_ideology']",0.7624386585235187
1222,True,NVL,"['Length', 'Personal_pronouns']","['relationship', 'religious_ideology']",0.6912342215988779
1223,False,NVL,"['Length', 'Personal_pronouns']","['relationship', 'religious_ideology']",0.7611378977820638
1224,True,NVL,"['Length', 'Modals']","['education', 'ethnicity']",0.6782374941561476
1225,False,NVL,"['Length', 'Modals']","['education', 'ethnicity']",0.7539376406300226
1226,True,NVL,"['Length', 'Modals']","['education', 'gender']",0.6911874707807387
1227,False,NVL,"['Length', 'Modals']","['education', 'gender']",0.7460816457730634
1228,True,NVL,"['Length', 'Modals']","['education', 'income']",0.6803880317905563
1229,False,NVL,"['Length', 'Modals']","['education', 'income']",0.7559091396121291
1230,True,NVL,"['Length', 'Modals']","['education', 'joined']",0.6695418419822347
1231,False,NVL,"['Length', 'Modals']","['education', 'joined']",0.7559027108111004
1232,True,NVL,"['Length', 'Modals']","['education', 'party']",0.6975222066386161
1233,False,NVL,"['Length', 'Modals']","['education', 'party']",0.7578656380585022
1234,True,NVL,"['Length', 'Modals']","['education', 'political_ideology']",0.6847124824684432
1235,False,NVL,"['Length', 'Modals']","['education', 'political_ideology']",0.757199185685203
1236,True,NVL,"['Length', 'Modals']","['education', 'relationship']",0.6674848059841046
1237,False,NVL,"['Length', 'Modals']","['education', 'relationship']",0.7526133076181292
1238,True,NVL,"['Length', 'Modals']","['education', 'religious_ideology']",0.7041608228143993
1239,False,NVL,"['Length', 'Modals']","['education', 'religious_ideology']",0.756554162648666
1240,True,NVL,"['Length', 'Modals']","['ethnicity', 'gender']",0.6651940158952782
1241,False,NVL,"['Length', 'Modals']","['ethnicity', 'gender']",0.7441101467909568
1242,True,NVL,"['Length', 'Modals']","['ethnicity', 'income']",0.6933146330060775
1243,False,NVL,"['Length', 'Modals']","['ethnicity', 'income']",0.7500096432015428
1244,True,NVL,"['Length', 'Modals']","['ethnicity', 'joined']",0.6608695652173913
1245,False,NVL,"['Length', 'Modals']","['ethnicity', 'joined']",0.7611121825779492
1246,True,NVL,"['Length', 'Modals']","['ethnicity', 'party']",0.6803646563814867
1247,False,NVL,"['Length', 'Modals']","['ethnicity', 'party']",0.7565413050466088
1248,True,NVL,"['Length', 'Modals']","['ethnicity', 'political_ideology']",0.682398316970547
1249,False,NVL,"['Length', 'Modals']","['ethnicity', 'political_ideology']",0.7467416693453337
1250,True,NVL,"['Length', 'Modals']","['ethnicity', 'relationship']",0.6804581580177654
1251,False,NVL,"['Length', 'Modals']","['ethnicity', 'relationship']",0.754597664202293
1252,True,NVL,"['Length', 'Modals']","['ethnicity', 'religious_ideology']",0.669588592800374
1253,False,NVL,"['Length', 'Modals']","['ethnicity', 'religious_ideology']",0.7617893496196293
1254,True,NVL,"['Length', 'Modals']","['gender', 'income']",0.6803179055633473
1255,False,NVL,"['Length', 'Modals']","['gender', 'income']",0.7519789992499731
1256,True,NVL,"['Length', 'Modals']","['gender', 'joined']",0.6586722767648434
1257,False,NVL,"['Length', 'Modals']","['gender', 'joined']",0.7539247830279653
1258,True,NVL,"['Length', 'Modals']","['gender', 'party']",0.6868162692847124
1259,False,NVL,"['Length', 'Modals']","['gender', 'party']",0.7545890924675881
1260,True,NVL,"['Length', 'Modals']","['gender', 'political_ideology']",0.6694717157550257
1261,False,NVL,"['Length', 'Modals']","['gender', 'political_ideology']",0.7499967855994857
1262,True,NVL,"['Length', 'Modals']","['gender', 'relationship']",0.6587891538101917
1263,False,NVL,"['Length', 'Modals']","['gender', 'relationship']",0.749356048430301
1264,True,NVL,"['Length', 'Modals']","['gender', 'religious_ideology']",0.6738195418419821
1265,False,NVL,"['Length', 'Modals']","['gender', 'religious_ideology']",0.7539333547626701
1266,True,NVL,"['Length', 'Modals']","['income', 'joined']",0.6737727910238429
1267,False,NVL,"['Length', 'Modals']","['income', 'joined']",0.7539504982320798
1268,True,NVL,"['Length', 'Modals']","['income', 'party']",0.6910705937353903
1269,False,NVL,"['Length', 'Modals']","['income', 'party']",0.7526304510875388
1270,True,NVL,"['Length', 'Modals']","['income', 'political_ideology']",0.6889434315100514
1271,False,NVL,"['Length', 'Modals']","['income', 'political_ideology']",0.7552512589735347
1272,True,NVL,"['Length', 'Modals']","['income', 'relationship']",0.6673913043478261
1273,False,NVL,"['Length', 'Modals']","['income', 'relationship']",0.7500225008036001
1274,True,NVL,"['Length', 'Modals']","['income', 'religious_ideology']",0.6674380551659654
1275,False,NVL,"['Length', 'Modals']","['income', 'religious_ideology']",0.7500246437372764
1276,True,NVL,"['Length', 'Modals']","['joined', 'party']",0.7019401589527816
1277,False,NVL,"['Length', 'Modals']","['joined', 'party']",0.763096539162113
1278,True,NVL,"['Length', 'Modals']","['joined', 'political_ideology']",0.6931276297335203
1279,False,NVL,"['Length', 'Modals']","['joined', 'political_ideology']",0.7493496196292725
1280,True,NVL,"['Length', 'Modals']","['joined', 'relationship']",0.6651940158952782
1281,False,NVL,"['Length', 'Modals']","['joined', 'relationship']",0.7493496196292725
1282,True,NVL,"['Length', 'Modals']","['joined', 'religious_ideology']",0.6673679289387564
1283,False,NVL,"['Length', 'Modals']","['joined', 'religious_ideology']",0.7532904746598093
1284,True,NVL,"['Length', 'Modals']","['party', 'political_ideology']",0.7040673211781205
1285,False,NVL,"['Length', 'Modals']","['party', 'political_ideology']",0.7611336119147113
1286,True,NVL,"['Length', 'Modals']","['party', 'relationship']",0.6825385694249648
1287,False,NVL,"['Length', 'Modals']","['party', 'relationship']",0.7513232615450551
1288,True,NVL,"['Length', 'Modals']","['party', 'religious_ideology']",0.7084151472650771
1289,False,NVL,"['Length', 'Modals']","['party', 'religious_ideology']",0.757209900353584
1290,True,NVL,"['Length', 'Modals']","['political_ideology', 'relationship']",0.688966806919121
1291,False,NVL,"['Length', 'Modals']","['political_ideology', 'relationship']",0.7506568091717561
1292,True,NVL,"['Length', 'Modals']","['political_ideology', 'religious_ideology']",0.7062879850397381
1293,False,NVL,"['Length', 'Modals']","['political_ideology', 'religious_ideology']",0.7585213757634202
1294,True,NVL,"['Length', 'Modals']","['relationship', 'religious_ideology']",0.6782374941561476
1295,False,NVL,"['Length', 'Modals']","['relationship', 'religious_ideology']",0.7585170898960677
1296,True,NVL,"['Length', 'Links']","['education', 'ethnicity']",0.6847826086956521
1297,False,NVL,"['Length', 'Links']","['education', 'ethnicity']",0.7650508946748098
1298,True,NVL,"['Length', 'Links']","['education', 'gender']",0.6867928938756428
1299,False,NVL,"['Length', 'Links']","['education', 'gender']",0.7611100396442729
1300,True,NVL,"['Length', 'Links']","['education', 'income']",0.708415147265077
1301,False,NVL,"['Length', 'Links']","['education', 'income']",0.7611250401800065
1302,True,NVL,"['Length', 'Links']","['education', 'joined']",0.6760168302945301
1303,False,NVL,"['Length', 'Links']","['education', 'joined']",0.7585192328297439
1304,True,NVL,"['Length', 'Links']","['education', 'party']",0.7213651238896681
1305,False,NVL,"['Length', 'Links']","['education', 'party']",0.7650573234758384
1306,True,NVL,"['Length', 'Links']","['education', 'political_ideology']",0.7127162225338942
1307,False,NVL,"['Length', 'Links']","['education', 'political_ideology']",0.7591578270652523
1308,True,NVL,"['Length', 'Links']","['education', 'relationship']",0.68903693314633
1309,False,NVL,"['Length', 'Links']","['education', 'relationship']",0.7650508946748097
1310,True,NVL,"['Length', 'Links']","['education', 'religious_ideology']",0.7150303880317905
1311,False,NVL,"['Length', 'Links']","['education', 'religious_ideology']",0.7598157077038465
1312,True,NVL,"['Length', 'Links']","['ethnicity', 'gender']",0.6932912575970079
1313,False,NVL,"['Length', 'Links']","['ethnicity', 'gender']",0.7499796421300761
1314,True,NVL,"['Length', 'Links']","['ethnicity', 'income']",0.7062646096306685
1315,False,NVL,"['Length', 'Links']","['ethnicity', 'income']",0.7637458480660023
1316,True,NVL,"['Length', 'Links']","['ethnicity', 'joined']",0.6890603085553997
1317,False,NVL,"['Length', 'Links']","['ethnicity', 'joined']",0.7637329904639452
1318,True,NVL,"['Length', 'Links']","['ethnicity', 'party']",0.7083450210378681
1319,False,NVL,"['Length', 'Links']","['ethnicity', 'party']",0.7630943962284367
1320,True,NVL,"['Length', 'Links']","['ethnicity', 'political_ideology']",0.6975923328658251
1321,False,NVL,"['Length', 'Links']","['ethnicity', 'political_ideology']",0.764397299903568
1322,True,NVL,"['Length', 'Links']","['ethnicity', 'relationship']",0.6998597475455821
1323,False,NVL,"['Length', 'Links']","['ethnicity', 'relationship']",0.7598135647701703
1324,True,NVL,"['Length', 'Links']","['ethnicity', 'religious_ideology']",0.7042075736325385
1325,False,NVL,"['Length', 'Links']","['ethnicity', 'religious_ideology']",0.7637458480660023
1326,True,NVL,"['Length', 'Links']","['gender', 'income']",0.7105189340813464
1327,False,NVL,"['Length', 'Links']","['gender', 'income']",0.761776492017572
1328,True,NVL,"['Length', 'Links']","['gender', 'joined']",0.6738429172510518
1329,False,NVL,"['Length', 'Links']","['gender', 'joined']",0.7585085181613629
1330,True,NVL,"['Length', 'Links']","['gender', 'party']",0.7083683964469378
1331,False,NVL,"['Length', 'Links']","['gender', 'party']",0.7565455909139611
1332,True,NVL,"['Length', 'Links']","['gender', 'political_ideology']",0.7082982702197288
1333,False,NVL,"['Length', 'Links']","['gender', 'political_ideology']",0.7598092789028179
1334,True,NVL,"['Length', 'Links']","['gender', 'relationship']",0.7171107994389903
1335,False,NVL,"['Length', 'Links']","['gender', 'relationship']",0.749334619093539
1336,True,NVL,"['Length', 'Links']","['gender', 'religious_ideology']",0.6998129967274427
1337,False,NVL,"['Length', 'Links']","['gender', 'religious_ideology']",0.7578442087217401
1338,True,NVL,"['Length', 'Links']","['income', 'joined']",0.7062879850397381
1339,False,NVL,"['Length', 'Links']","['income', 'joined']",0.7703010821815065
1340,True,NVL,"['Length', 'Links']","['income', 'party']",0.7234922861150069
1341,False,NVL,"['Length', 'Links']","['income', 'party']",0.7663645130183221
1342,True,NVL,"['Length', 'Links']","['income', 'political_ideology']",0.7234689107059373
1343,False,NVL,"['Length', 'Links']","['income', 'political_ideology']",0.7559048537447766
1344,True,NVL,"['Length', 'Links']","['income', 'relationship']",0.7041841982234689
1345,False,NVL,"['Length', 'Links']","['income', 'relationship']",0.7571927568841744
1346,True,NVL,"['Length', 'Links']","['income', 'religious_ideology']",0.6998363721365124
1347,False,NVL,"['Length', 'Links']","['income', 'religious_ideology']",0.7643994428372441
1348,True,NVL,"['Length', 'Links']","['joined', 'party']",0.6975455820476858
1349,False,NVL,"['Length', 'Links']","['joined', 'party']",0.7742055073395477
1350,True,NVL,"['Length', 'Links']","['joined', 'political_ideology']",0.6975689574567555
1351,False,NVL,"['Length', 'Links']","['joined', 'political_ideology']",0.7676674166934533
1352,True,NVL,"['Length', 'Links']","['joined', 'relationship']",0.7041608228143993
1353,False,NVL,"['Length', 'Links']","['joined', 'relationship']",0.7604671595414122
1354,True,NVL,"['Length', 'Links']","['joined', 'religious_ideology']",0.6781206171107994
1355,False,NVL,"['Length', 'Links']","['joined', 'religious_ideology']",0.7598135647701703
1356,True,NVL,"['Length', 'Links']","['party', 'political_ideology']",0.7062412342215988
1357,False,NVL,"['Length', 'Links']","['party', 'political_ideology']",0.7571906139504982
1358,True,NVL,"['Length', 'Links']","['party', 'relationship']",0.701916783543712
1359,False,NVL,"['Length', 'Links']","['party', 'relationship']",0.7650658952105432
1360,True,NVL,"['Length', 'Links']","['party', 'religious_ideology']",0.7171107994389901
1361,False,NVL,"['Length', 'Links']","['party', 'religious_ideology']",0.7591535411978999
1362,True,NVL,"['Length', 'Links']","['political_ideology', 'relationship']",0.7019635343618514
1363,False,NVL,"['Length', 'Links']","['political_ideology', 'relationship']",0.7637437051323261
1364,True,NVL,"['Length', 'Links']","['political_ideology', 'religious_ideology']",0.6911407199625994
1365,False,NVL,"['Length', 'Links']","['political_ideology', 'religious_ideology']",0.7585106610950392
1366,True,NVL,"['Length', 'Links']","['relationship', 'religious_ideology']",0.691304347826087
1367,False,NVL,"['Length', 'Links']","['relationship', 'religious_ideology']",0.7689810350369657
1368,True,NVL,"['Length', 'Questions']","['education', 'ethnicity']",0.6761570827489481
1369,False,NVL,"['Length', 'Questions']","['education', 'ethnicity']",0.7631051108968178
1370,True,NVL,"['Length', 'Questions']","['education', 'gender']",0.693361383824217
1371,False,NVL,"['Length', 'Questions']","['education', 'gender']",0.7565455909139611
1372,True,NVL,"['Length', 'Questions']","['education', 'income']",0.6847592332865825
1373,False,NVL,"['Length', 'Questions']","['education', 'income']",0.7591513982642237
1374,True,NVL,"['Length', 'Questions']","['education', 'joined']",0.6717858812529219
1375,False,NVL,"['Length', 'Questions']","['education', 'joined']",0.7598285653059038
1376,True,NVL,"['Length', 'Questions']","['education', 'party']",0.691164095371669
1377,False,NVL,"['Length', 'Questions']","['education', 'party']",0.7657259187828137
1378,True,NVL,"['Length', 'Questions']","['education', 'political_ideology']",0.6975923328658251
1379,False,NVL,"['Length', 'Questions']","['education', 'political_ideology']",0.7631029679631415
1380,True,NVL,"['Length', 'Questions']","['education', 'relationship']",0.7020336605890602
1381,False,NVL,"['Length', 'Questions']","['education', 'relationship']",0.7585042322940105
1382,True,NVL,"['Length', 'Questions']","['education', 'religious_ideology']",0.7129032258064516
1383,False,NVL,"['Length', 'Questions']","['education', 'religious_ideology']",0.7585170898960677
1384,True,NVL,"['Length', 'Questions']","['ethnicity', 'gender']",0.6890603085553998
1385,False,NVL,"['Length', 'Questions']","['ethnicity', 'gender']",0.7552384013714775
1386,True,NVL,"['Length', 'Questions']","['ethnicity', 'income']",0.6933380084151473
1387,False,NVL,"['Length', 'Questions']","['ethnicity', 'income']",0.7598221365048752
1388,True,NVL,"['Length', 'Questions']","['ethnicity', 'joined']",0.6868396446937821
1389,False,NVL,"['Length', 'Questions']","['ethnicity', 'joined']",0.7617722061502196
1390,True,NVL,"['Length', 'Questions']","['ethnicity', 'party']",0.6997194950911642
1391,False,NVL,"['Length', 'Questions']","['ethnicity', 'party']",0.7643951569698917
1392,True,NVL,"['Length', 'Questions']","['ethnicity', 'political_ideology']",0.7106124357176251
1393,False,NVL,"['Length', 'Questions']","['ethnicity', 'political_ideology']",0.7624450873245473
1394,True,NVL,"['Length', 'Questions']","['ethnicity', 'relationship']",0.6826788218793829
1395,False,NVL,"['Length', 'Questions']","['ethnicity', 'relationship']",0.7447765991642559
1396,True,NVL,"['Length', 'Questions']","['ethnicity', 'religious_ideology']",0.6955119214586256
1397,False,NVL,"['Length', 'Questions']","['ethnicity', 'religious_ideology']",0.7624429443908711
1398,True,NVL,"['Length', 'Questions']","['gender', 'income']",0.7083683964469378
1399,False,NVL,"['Length', 'Questions']","['gender', 'income']",0.7552469731061824
1400,True,NVL,"['Length', 'Questions']","['gender', 'joined']",0.6737961664329126
1401,False,NVL,"['Length', 'Questions']","['gender', 'joined']",0.7598157077038465
1402,True,NVL,"['Length', 'Questions']","['gender', 'party']",0.6932678821879382
1403,False,NVL,"['Length', 'Questions']","['gender', 'party']",0.7578677809921783
1404,True,NVL,"['Length', 'Questions']","['gender', 'political_ideology']",0.6975455820476858
1405,False,NVL,"['Length', 'Questions']","['gender', 'political_ideology']",0.7598028501017893
1406,True,NVL,"['Length', 'Questions']","['gender', 'relationship']",0.6933847592332866
1407,False,NVL,"['Length', 'Questions']","['gender', 'relationship']",0.7499967855994857
1408,True,NVL,"['Length', 'Questions']","['gender', 'religious_ideology']",0.6932445067788686
1409,False,NVL,"['Length', 'Questions']","['gender', 'religious_ideology']",0.7604800171434695
1410,True,NVL,"['Length', 'Questions']","['income', 'joined']",0.6868162692847125
1411,False,NVL,"['Length', 'Questions']","['income', 'joined']",0.7709482481517197
1412,True,NVL,"['Length', 'Questions']","['income', 'party']",0.695418419822347
1413,False,NVL,"['Length', 'Questions']","['income', 'party']",0.7545933783349404
1414,True,NVL,"['Length', 'Questions']","['income', 'political_ideology']",0.7083683964469378
1415,False,NVL,"['Length', 'Questions']","['income', 'political_ideology']",0.7578677809921783
1416,True,NVL,"['Length', 'Questions']","['income', 'relationship']",0.6977325853202431
1417,False,NVL,"['Length', 'Questions']","['income', 'relationship']",0.7604671595414122
1418,True,NVL,"['Length', 'Questions']","['income', 'religious_ideology']",0.7019635343618513
1419,False,NVL,"['Length', 'Questions']","['income', 'religious_ideology']",0.7618129218900676
1420,True,NVL,"['Length', 'Questions']","['joined', 'party']",0.6888499298737727
1421,False,NVL,"['Length', 'Questions']","['joined', 'party']",0.7702882245794492
1422,True,NVL,"['Length', 'Questions']","['joined', 'political_ideology']",0.6954417952314166
1423,False,NVL,"['Length', 'Questions']","['joined', 'political_ideology']",0.76441872924033
1424,True,NVL,"['Length', 'Questions']","['joined', 'relationship']",0.6933146330060775
1425,False,NVL,"['Length', 'Questions']","['joined', 'relationship']",0.7631093967641702
1426,True,NVL,"['Length', 'Questions']","['joined', 'religious_ideology']",0.6866993922393643
1427,False,NVL,"['Length', 'Questions']","['joined', 'religious_ideology']",0.7670138219222115
1428,True,NVL,"['Length', 'Questions']","['party', 'political_ideology']",0.6933380084151473
1429,False,NVL,"['Length', 'Questions']","['party', 'political_ideology']",0.7650723240115719
1430,True,NVL,"['Length', 'Questions']","['party', 'relationship']",0.7040906965871903
1431,False,NVL,"['Length', 'Questions']","['party', 'relationship']",0.757209900353584
1432,True,NVL,"['Length', 'Questions']","['party', 'religious_ideology']",0.714866760168303
1433,False,NVL,"['Length', 'Questions']","['party', 'religious_ideology']",0.7565520197149898
1434,True,NVL,"['Length', 'Questions']","['political_ideology', 'relationship']",0.6976624590930343
1435,False,NVL,"['Length', 'Questions']","['political_ideology', 'relationship']",0.7591621129326047
1436,True,NVL,"['Length', 'Questions']","['political_ideology', 'religious_ideology']",0.6932912575970079
1437,False,NVL,"['Length', 'Questions']","['political_ideology', 'religious_ideology']",0.7546019500696454
1438,True,NVL,"['Length', 'Questions']","['relationship', 'religious_ideology']",0.6804581580177653
1439,False,NVL,"['Length', 'Questions']","['relationship', 'religious_ideology']",0.7617829208186006
1440,True,NVL,"['R2O', 'Personal_pronouns']","['education', 'ethnicity']",0.6826554464703133
1441,False,NVL,"['R2O', 'Personal_pronouns']","['education', 'ethnicity']",0.7519639987142398
1442,True,NVL,"['R2O', 'Personal_pronouns']","['education', 'gender']",0.6955119214586255
