,Lex,Ling,User,5FCV Mean,Scores
388,CL,"['Personal_pronouns', 'Links']","['joined', 'relationship']",0.7534073878162744,[0.71929825 0.76633166 0.75376884 0.73869347 0.78894472]
389,CL,"['Personal_pronouns', 'Links']","['joined', 'religious_ideology']",0.7524086598405562,[0.70676692 0.78643216 0.75879397 0.72613065 0.7839196 ]
390,CL,"['Personal_pronouns', 'Links']","['party', 'political_ideology']",0.7488784776010378,[0.73182957 0.77638191 0.74120603 0.71859296 0.77638191]
391,CL,"['Personal_pronouns', 'Links']","['party', 'relationship']",0.7413609400385386,[0.69172932 0.74874372 0.77638191 0.71356784 0.77638191]
392,CL,"['Personal_pronouns', 'Links']","['party', 'religious_ideology']",0.7478910844951574,[0.69674185 0.79899497 0.74874372 0.70854271 0.78643216]
393,CL,"['Personal_pronouns', 'Links']","['political_ideology', 'relationship']",0.7478784901953376,[0.72180451 0.77135678 0.74874372 0.7160804  0.78140704]
394,CL,"['Personal_pronouns', 'Links']","['political_ideology', 'religious_ideology']",0.7564237226231407,[0.71679198 0.79396985 0.74120603 0.72110553 0.80904523]
395,CL,"['Personal_pronouns', 'Links']","['relationship', 'religious_ideology']",0.7493948438936536,[0.70426065 0.77889447 0.74874372 0.73366834 0.78140704]
396,CL,"['Personal_pronouns', 'Questions']","['education', 'ethnicity']",0.7594249442702232,[0.7443609  0.76884422 0.77889447 0.73115578 0.77386935]
397,CL,"['Personal_pronouns', 'Questions']","['education', 'gender']",0.757421191168877,[0.73182957 0.77638191 0.77889447 0.73366834 0.76633166]
398,CL,"['Personal_pronouns', 'Questions']","['education', 'income']",0.7554174380675307,[0.71929825 0.77638191 0.76633166 0.73869347 0.77638191]
399,CL,"['Personal_pronouns', 'Questions']","['education', 'joined']",0.7539023437991965,[0.73433584 0.77386935 0.76633166 0.72864322 0.76633166]
400,CL,"['Personal_pronouns', 'Questions']","['education', 'party']",0.7604362665457615,[0.73182957 0.78140704 0.75879397 0.74120603 0.78894472]
401,CL,"['Personal_pronouns', 'Questions']","['education', 'political_ideology']",0.756911122026171,[0.74686717 0.78643216 0.75125628 0.73366834 0.76633166]
402,CL,"['Personal_pronouns', 'Questions']","['education', 'relationship']",0.7538998249392325,[0.73934837 0.77386935 0.76884422 0.72864322 0.75879397]
403,CL,"['Personal_pronouns', 'Questions']","['education', 'religious_ideology']",0.7539036032291785,[0.73182957 0.77386935 0.76633166 0.73366834 0.7638191 ]
404,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'gender']",0.743359655419957,[0.71428571 0.77386935 0.77386935 0.6959799  0.75879397]
405,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'income']",0.743860908552789,[0.71679198 0.77135678 0.75376884 0.70854271 0.76884422]
406,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'joined']",0.7519023689877962,[0.71428571 0.77638191 0.7638191  0.72613065 0.77889447]
407,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'party']",0.7478835279152655,[0.71177945 0.76884422 0.76130653 0.71105528 0.78643216]
408,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'political_ideology']",0.7524023626906462,[0.71929825 0.77638191 0.74874372 0.7361809  0.78140704]
409,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'relationship']",0.7423546302943288,[0.71428571 0.76130653 0.75125628 0.7160804  0.76884422]
410,CL,"['Personal_pronouns', 'Questions']","['ethnicity', 'religious_ideology']",0.743355877130011,[0.72180451 0.77889447 0.75628141 0.6959799  0.7638191 ]
411,CL,"['Personal_pronouns', 'Questions']","['gender', 'income']",0.750394831299354,[0.71428571 0.77889447 0.75125628 0.74120603 0.76633166]
412,CL,"['Personal_pronouns', 'Questions']","['gender', 'joined']",0.7524086598405562,[0.70676692 0.76633166 0.77638191 0.7361809  0.77638191]
413,CL,"['Personal_pronouns', 'Questions']","['gender', 'party']",0.7518960718378861,[0.72681704 0.78140704 0.76130653 0.71356784 0.77638191]
414,CL,"['Personal_pronouns', 'Questions']","['gender', 'political_ideology']",0.756914900316117,[0.73934837 0.77638191 0.74874372 0.7361809  0.7839196 ]
415,CL,"['Personal_pronouns', 'Questions']","['gender', 'relationship']",0.7443671994055491,[0.70927318 0.76633166 0.75376884 0.72361809 0.76884422]
416,CL,"['Personal_pronouns', 'Questions']","['gender', 'religious_ideology']",0.7473810153524515,[0.71177945 0.77889447 0.75879397 0.7160804  0.77135678]
417,CL,"['Personal_pronouns', 'Questions']","['income', 'joined']",0.7594362791400612,[0.72180451 0.77135678 0.76633166 0.75376884 0.7839196 ]
418,CL,"['Personal_pronouns', 'Questions']","['income', 'party']",0.75089860329215,[0.71177945 0.76633166 0.76884422 0.73869347 0.76884422]
419,CL,"['Personal_pronouns', 'Questions']","['income', 'political_ideology']",0.7523985844007002,[0.72681704 0.77135678 0.75125628 0.7361809  0.77638191]
420,CL,"['Personal_pronouns', 'Questions']","['income', 'relationship']",0.7448722308283271,[0.70426065 0.76884422 0.75376884 0.73366834 0.7638191 ]
421,CL,"['Personal_pronouns', 'Questions']","['income', 'religious_ideology']",0.7594362791400612,[0.72180451 0.78140704 0.77889447 0.7361809  0.77889447]
422,CL,"['Personal_pronouns', 'Questions']","['joined', 'party']",0.7604375259757433,[0.72932331 0.77135678 0.77638191 0.72361809 0.80150754]
423,CL,"['Personal_pronouns', 'Questions']","['joined', 'political_ideology']",0.7589262099973552,[0.73684211 0.77889447 0.75628141 0.73115578 0.79145729]
424,CL,"['Personal_pronouns', 'Questions']","['joined', 'relationship']",0.75139229984509,[0.72932331 0.76130653 0.75376884 0.7361809  0.77638191]
425,CL,"['Personal_pronouns', 'Questions']","['joined', 'religious_ideology']",0.743868465132681,[0.70175439 0.78643216 0.75879397 0.71356784 0.75879397]
426,CL,"['Personal_pronouns', 'Questions']","['party', 'political_ideology']",0.7498897998765759,[0.71929825 0.78140704 0.74120603 0.72361809 0.7839196 ]
427,CL,"['Personal_pronouns', 'Questions']","['party', 'relationship']",0.7458734776640092,[0.71177945 0.75376884 0.7638191  0.72613065 0.77386935]
428,CL,"['Personal_pronouns', 'Questions']","['party', 'religious_ideology']",0.744370977695495,[0.70175439 0.79396985 0.74623116 0.70100503 0.77889447]
429,CL,"['Personal_pronouns', 'Questions']","['political_ideology', 'relationship']",0.7488772181710557,[0.73433584 0.77135678 0.73869347 0.7361809  0.7638191 ]
430,CL,"['Personal_pronouns', 'Questions']","['political_ideology', 'religious_ideology']",0.7539111598090704,[0.71679198 0.8040201  0.74874372 0.71859296 0.78140704]
431,CL,"['Personal_pronouns', 'Questions']","['relationship', 'religious_ideology']",0.7478810090553016,[0.71679198 0.77386935 0.74874372 0.7160804  0.7839196 ]
432,CL,"['Modals', 'Links']","['education', 'ethnicity']",0.757413634588985,[0.74686717 0.77135678 0.77386935 0.72110553 0.77386935]
433,CL,"['Modals', 'Links']","['education', 'gender']",0.7609274442387376,[0.75438596 0.77386935 0.7839196  0.72110553 0.77135678]
434,CL,"['Modals', 'Links']","['education', 'income']",0.764955101321142,[0.73934837 0.78140704 0.78140704 0.74371859 0.77889447]
435,CL,"['Modals', 'Links']","['education', 'joined']",0.7614337350914977,[0.74686717 0.77889447 0.77889447 0.7361809  0.76633166]
436,CL,"['Modals', 'Links']","['education', 'party']",0.7679726955579905,[0.73433584 0.77889447 0.79396985 0.74371859 0.78894472]
437,CL,"['Modals', 'Links']","['education', 'political_ideology']",0.7639475573355499,[0.7443609  0.7839196  0.77135678 0.73115578 0.78894472]
438,CL,"['Modals', 'Links']","['education', 'relationship']",0.7589249505673732,[0.73934837 0.78643216 0.78140704 0.71356784 0.77386935]
439,CL,"['Modals', 'Links']","['education', 'religious_ideology']",0.7559161723403987,[0.72681704 0.77386935 0.77386935 0.74120603 0.7638191 ]
440,CL,"['Modals', 'Links']","['ethnicity', 'gender']",0.7559086157605067,[0.74185464 0.77386935 0.76130653 0.72110553 0.78140704]
441,CL,"['Modals', 'Links']","['ethnicity', 'income']",0.7528985781035503,[0.73182957 0.75628141 0.75376884 0.73366834 0.78894472]
442,CL,"['Modals', 'Links']","['ethnicity', 'joined']",0.7554161786375486,[0.72180451 0.77135678 0.77386935 0.72110553 0.78894472]
443,CL,"['Modals', 'Links']","['ethnicity', 'party']",0.751397337565018,[0.71929825 0.77386935 0.75879397 0.7361809  0.76884422]
444,CL,"['Modals', 'Links']","['ethnicity', 'political_ideology']",0.7579123688618532,[0.75438596 0.76884422 0.75376884 0.72361809 0.78894472]
445,CL,"['Modals', 'Links']","['ethnicity', 'relationship']",0.7549136660747345,[0.72180451 0.75879397 0.77638191 0.72864322 0.78894472]
446,CL,"['Modals', 'Links']","['ethnicity', 'religious_ideology']",0.7554111409176206,[0.73182957 0.76884422 0.76633166 0.72864322 0.78140704]
447,CL,"['Modals', 'Links']","['gender', 'income']",0.7594312414201332,[0.73182957 0.7638191  0.76884422 0.75125628 0.78140704]
448,CL,"['Modals', 'Links']","['gender', 'joined']",0.7564136471832847,[0.73684211 0.77135678 0.76884422 0.72613065 0.77889447]
449,CL,"['Modals', 'Links']","['gender', 'party']",0.7448646742484352,[0.71929825 0.77638191 0.75879397 0.72110553 0.74874372]
450,CL,"['Modals', 'Links']","['gender', 'political_ideology']",0.7549061094948426,[0.73684211 0.78140704 0.74120603 0.73366834 0.78140704]
451,CL,"['Modals', 'Links']","['gender', 'relationship']",0.7549212226546265,[0.70676692 0.77386935 0.77135678 0.73366834 0.78894472]
452,CL,"['Modals', 'Links']","['gender', 'religious_ideology']",0.7519061472777421,[0.70676692 0.78643216 0.75628141 0.73115578 0.77889447]
453,CL,"['Modals', 'Links']","['income', 'joined']",0.7679777332779184,[0.72431078 0.78894472 0.7839196  0.74874372 0.79396985]
454,CL,"['Modals', 'Links']","['income', 'party']",0.7508960844321859,[0.71679198 0.7638191  0.77638191 0.73115578 0.76633166]
455,CL,"['Modals', 'Links']","['income', 'political_ideology']",0.7493822495938339,[0.72932331 0.75628141 0.75628141 0.71356784 0.79145729]
456,CL,"['Modals', 'Links']","['income', 'relationship']",0.7564174254732309,[0.72932331 0.76884422 0.76633166 0.74371859 0.77386935]
457,CL,"['Modals', 'Links']","['income', 'religious_ideology']",0.7614425511013716,[0.72932331 0.78140704 0.75628141 0.74874372 0.79145729]
458,CL,"['Modals', 'Links']","['joined', 'party']",0.7604350071157795,[0.73433584 0.77135678 0.78140704 0.72613065 0.78894472]
459,CL,"['Modals', 'Links']","['joined', 'political_ideology']",0.7599312351229833,[0.73684211 0.77386935 0.7638191  0.72361809 0.80150754]
460,CL,"['Modals', 'Links']","['joined', 'relationship']",0.7654664298938301,[0.72180451 0.77135678 0.77889447 0.75879397 0.79648241]
461,CL,"['Modals', 'Links']","['joined', 'religious_ideology']",0.7554136597775847,[0.72681704 0.78140704 0.75628141 0.72361809 0.78894472]
462,CL,"['Modals', 'Links']","['party', 'political_ideology']",0.7498847621566479,[0.72932331 0.76884422 0.75376884 0.71356784 0.7839196 ]
463,CL,"['Modals', 'Links']","['party', 'relationship']",0.7458734776640092,[0.71177945 0.75628141 0.77135678 0.72864322 0.76130653]
464,CL,"['Modals', 'Links']","['party', 'religious_ideology']",0.7559237289202907,[0.71177945 0.79145729 0.77638191 0.71859296 0.78140704]
465,CL,"['Modals', 'Links']","['political_ideology', 'relationship']",0.7589287288573192,[0.73182957 0.76633166 0.75376884 0.74623116 0.79648241]
466,CL,"['Modals', 'Links']","['political_ideology', 'religious_ideology']",0.7619400259442576,[0.73934837 0.7839196  0.75879397 0.72864322 0.79899497]
467,CL,"['Modals', 'Links']","['relationship', 'religious_ideology']",0.7619475825241496,[0.72431078 0.77889447 0.76884422 0.73869347 0.79899497]
468,CL,"['Modals', 'Questions']","['education', 'ethnicity']",0.7538998249392325,[0.73934837 0.76130653 0.76884422 0.7361809  0.7638191 ]
469,CL,"['Modals', 'Questions']","['education', 'gender']",0.7589224317074093,[0.7443609  0.75628141 0.7839196  0.73869347 0.77135678]
470,CL,"['Modals', 'Questions']","['education', 'income']",0.7614337350914976,[0.74686717 0.76633166 0.76884422 0.74371859 0.78140704]
471,CL,"['Modals', 'Questions']","['education', 'joined']",0.7604236722459415,[0.75689223 0.76884422 0.77386935 0.74874372 0.75376884]
472,CL,"['Modals', 'Questions']","['education', 'party']",0.7684701704008765,[0.7443609  0.7839196  0.78140704 0.75125628 0.78140704]
473,CL,"['Modals', 'Questions']","['education', 'political_ideology']",0.7609324819586655,[0.7443609  0.78140704 0.76633166 0.73366834 0.77889447]
474,CL,"['Modals', 'Questions']","['education', 'relationship']",0.7559073563305247,[0.7443609  0.77135678 0.77386935 0.72613065 0.7638191 ]
475,CL,"['Modals', 'Questions']","['education', 'religious_ideology']",0.7554136597775847,[0.72681704 0.76884422 0.7839196  0.74371859 0.75376884]
476,CL,"['Modals', 'Questions']","['ethnicity', 'gender']",0.7443571239656932,[0.72932331 0.75376884 0.76633166 0.70603015 0.76633166]
477,CL,"['Modals', 'Questions']","['ethnicity', 'income']",0.7463722119368773,[0.71929825 0.75125628 0.76130653 0.72864322 0.77135678]
478,CL,"['Modals', 'Questions']","['ethnicity', 'joined']",0.7533960529464364,[0.74185464 0.76884422 0.76130653 0.72613065 0.76884422]
479,CL,"['Modals', 'Questions']","['ethnicity', 'party']",0.75039231243939,[0.71929825 0.76884422 0.76130653 0.72864322 0.77386935]
480,CL,"['Modals', 'Questions']","['ethnicity', 'political_ideology']",0.7604249316759235,[0.75438596 0.76633166 0.75376884 0.74120603 0.78643216]
481,CL,"['Modals', 'Questions']","['ethnicity', 'relationship']",0.7488872936109117,[0.71428571 0.74874372 0.7638191  0.7361809  0.78140704]
482,CL,"['Modals', 'Questions']","['ethnicity', 'religious_ideology']",0.7473772370625056,[0.71929825 0.76633166 0.75879397 0.72110553 0.77135678]
483,CL,"['Modals', 'Questions']","['gender', 'income']",0.751397337565018,[0.71929825 0.7638191  0.77135678 0.72864322 0.77386935]
484,CL,"['Modals', 'Questions']","['gender', 'joined']",0.7534048689563104,[0.72431078 0.76130653 0.77386935 0.72864322 0.77889447]
485,CL,"['Modals', 'Questions']","['gender', 'party']",0.7508923061422401,[0.72431078 0.77889447 0.76633166 0.72110553 0.7638191 ]
486,CL,"['Modals', 'Questions']","['gender', 'political_ideology']",0.757409856299039,[0.75438596 0.76633166 0.75376884 0.72864322 0.7839196 ]
487,CL,"['Modals', 'Questions']","['gender', 'relationship']",0.751401115854964,[0.71177945 0.77135678 0.75879397 0.7361809  0.77889447]
488,CL,"['Modals', 'Questions']","['gender', 'religious_ideology']",0.750893565572222,[0.72180451 0.78140704 0.75376884 0.72613065 0.77135678]
489,CL,"['Modals', 'Questions']","['income', 'joined']",0.7639551139154419,[0.72932331 0.77889447 0.77889447 0.73869347 0.79396985]
490,CL,"['Modals', 'Questions']","['income', 'party']",0.7493885467437437,[0.71679198 0.7638191  0.77135678 0.73115578 0.7638191 ]
491,CL,"['Modals', 'Questions']","['income', 'political_ideology']",0.7554061031976926,[0.74185464 0.75879397 0.76130653 0.73115578 0.7839196 ]
492,CL,"['Modals', 'Questions']","['income', 'relationship']",0.7529023563934963,[0.72431078 0.77386935 0.74874372 0.74623116 0.77135678]
493,CL,"['Modals', 'Questions']","['income', 'religious_ideology']",0.7609350008186295,[0.73934837 0.78140704 0.77135678 0.74371859 0.76884422]
494,CL,"['Modals', 'Questions']","['joined', 'party']",0.7589199128474453,[0.74937343 0.76884422 0.76884422 0.72110553 0.78643216]
495,CL,"['Modals', 'Questions']","['joined', 'political_ideology']",0.7604249316759235,[0.75438596 0.76884422 0.76633166 0.7160804  0.79648241]
496,CL,"['Modals', 'Questions']","['joined', 'relationship']",0.757924963161673,[0.72932331 0.75879397 0.77135678 0.74623116 0.7839196 ]
497,CL,"['Modals', 'Questions']","['joined', 'religious_ideology']",0.7523985844007003,[0.72681704 0.78140704 0.75628141 0.72361809 0.77386935]
498,CL,"['Modals', 'Questions']","['party', 'political_ideology']",0.75139229984509,[0.72932331 0.76884422 0.75628141 0.72613065 0.77638191]
499,CL,"['Modals', 'Questions']","['party', 'relationship']",0.7554086220576567,[0.73684211 0.75376884 0.77638191 0.73366834 0.77638191]
500,CL,"['Modals', 'Questions']","['party', 'religious_ideology']",0.7463734713668594,[0.71679198 0.78894472 0.74371859 0.71105528 0.77135678]
501,CL,"['Modals', 'Questions']","['political_ideology', 'relationship']",0.7549073689248246,[0.73433584 0.76633166 0.75125628 0.73366834 0.78894472]
502,CL,"['Modals', 'Questions']","['political_ideology', 'religious_ideology']",0.7544035969320285,[0.73684211 0.78643216 0.75376884 0.7160804  0.77889447]
503,CL,"['Modals', 'Questions']","['relationship', 'religious_ideology']",0.7529073941134243,[0.71428571 0.77135678 0.75376884 0.74120603 0.7839196 ]
504,CL,"['Links', 'Questions']","['education', 'ethnicity']",0.7624450573670357,[0.73433584 0.77889447 0.77386935 0.7361809  0.78894472]
505,CL,"['Links', 'Questions']","['education', 'gender']",0.7574224505988589,[0.72932331 0.78894472 0.78140704 0.73366834 0.75376884]
506,CL,"['Links', 'Questions']","['education', 'income']",0.7669588544224883,[0.7518797  0.7839196  0.77889447 0.74120603 0.77889447]
507,CL,"['Links', 'Questions']","['education', 'joined']",0.7649551013211421,[0.73934837 0.78643216 0.77638191 0.74371859 0.77889447]
508,CL,"['Links', 'Questions']","['education', 'party']",0.765465170463848,[0.72431078 0.79396985 0.77386935 0.74874372 0.78643216]
509,CL,"['Links', 'Questions']","['education', 'political_ideology']",0.7619362476543117,[0.74686717 0.77638191 0.77135678 0.72361809 0.79145729]
510,CL,"['Links', 'Questions']","['education', 'relationship']",0.7619375070842936,[0.7443609  0.7839196  0.7839196  0.73115578 0.76633166]
511,CL,"['Links', 'Questions']","['education', 'religious_ideology']",0.7604400448357074,[0.72431078 0.79396985 0.76884422 0.74371859 0.77135678]
512,CL,"['Links', 'Questions']","['ethnicity', 'gender']",0.7534010906663644,[0.73182957 0.77889447 0.7638191  0.71859296 0.77386935]
513,CL,"['Links', 'Questions']","['ethnicity', 'income']",0.7554136597775847,[0.72681704 0.76884422 0.76884422 0.73115578 0.78140704]
514,CL,"['Links', 'Questions']","['ethnicity', 'joined']",0.7639525950554779,[0.73433584 0.79145729 0.77135678 0.73366834 0.78894472]
515,CL,"['Links', 'Questions']","['ethnicity', 'party']",0.7488898124708756,[0.70927318 0.77135678 0.7638191  0.72613065 0.77386935]
516,CL,"['Links', 'Questions']","['ethnicity', 'political_ideology']",0.7564136471832849,[0.73684211 0.77386935 0.75125628 0.72864322 0.79145729]
517,CL,"['Links', 'Questions']","['ethnicity', 'relationship']",0.7478873062052116,[0.70426065 0.77386935 0.76884422 0.71859296 0.77386935]
518,CL,"['Links', 'Questions']","['ethnicity', 'religious_ideology']",0.7498897998765759,[0.71929825 0.77889447 0.74623116 0.7361809  0.76884422]
519,CL,"['Links', 'Questions']","['gender', 'income']",0.7554174380675306,[0.71929825 0.77386935 0.75879397 0.74371859 0.78140704]
520,CL,"['Links', 'Questions']","['gender', 'joined']",0.7564212037631768,[0.72180451 0.78140704 0.77135678 0.73366834 0.77386935]
521,CL,"['Links', 'Questions']","['gender', 'party']",0.7493872873137619,[0.71929825 0.78140704 0.7638191  0.7160804  0.76633166]
522,CL,"['Links', 'Questions']","['gender', 'political_ideology']",0.7538998249392325,[0.73934837 0.77386935 0.74371859 0.73366834 0.77889447]
523,CL,"['Links', 'Questions']","['gender', 'relationship']",0.750897343862168,[0.71428571 0.77135678 0.75879397 0.72864322 0.78140704]
524,CL,"['Links', 'Questions']","['gender', 'religious_ideology']",0.7468797622196195,[0.70927318 0.77889447 0.74623116 0.72361809 0.77638191]
525,CL,"['Links', 'Questions']","['income', 'joined']",0.7609488545484314,[0.71177945 0.77386935 0.77638191 0.75376884 0.78894472]
526,CL,"['Links', 'Questions']","['income', 'party']",0.7473873125023613,[0.69924812 0.76130653 0.76884422 0.72613065 0.78140704]
527,CL,"['Links', 'Questions']","['income', 'political_ideology']",0.7534048689563104,[0.72431078 0.75628141 0.74874372 0.73869347 0.79899497]
528,CL,"['Links', 'Questions']","['income', 'relationship']",0.7569224568960089,[0.72431078 0.77638191 0.76633166 0.74371859 0.77386935]
529,CL,"['Links', 'Questions']","['income', 'religious_ideology']",0.7559224694903086,[0.71428571 0.77135678 0.76633166 0.75376884 0.77386935]
530,CL,"['Links', 'Questions']","['joined', 'party']",0.7639538544854598,[0.73182957 0.78894472 0.76633166 0.7361809  0.79648241]
531,CL,"['Links', 'Questions']","['joined', 'political_ideology']",0.7609350008186294,[0.73934837 0.78140704 0.75376884 0.73115578 0.79899497]
532,CL,"['Links', 'Questions']","['joined', 'relationship']",0.7584312540144331,[0.72180451 0.77889447 0.76633166 0.73869347 0.78643216]
533,CL,"['Links', 'Questions']","['joined', 'religious_ideology']",0.7549212226546265,[0.70676692 0.78894472 0.75628141 0.73115578 0.79145729]
534,CL,"['Links', 'Questions']","['party', 'political_ideology']",0.757926222591655,[0.72681704 0.77135678 0.75628141 0.74874372 0.78643216]
535,CL,"['Links', 'Questions']","['party', 'relationship']",0.7493898061737257,[0.71428571 0.76633166 0.76633166 0.72613065 0.77386935]
536,CL,"['Links', 'Questions']","['party', 'religious_ideology']",0.7509049004420599,[0.69924812 0.78894472 0.75879397 0.72361809 0.7839196 ]
537,CL,"['Links', 'Questions']","['political_ideology', 'relationship']",0.7524011032606642,[0.72180451 0.7638191  0.75376884 0.73366834 0.78894472]
538,CL,"['Links', 'Questions']","['political_ideology', 'religious_ideology']",0.7629500887898137,[0.72932331 0.78894472 0.76130653 0.74120603 0.79396985]
539,CL,"['Links', 'Questions']","['relationship', 'religious_ideology']",0.7514048941449101,[0.70426065 0.77135678 0.75628141 0.7361809  0.78894472]
540,NVL,"['Length', 'R2O']","['education', 'ethnicity']",0.7559262477802546,[0.70676692 0.78894472 0.77386935 0.72361809 0.78643216]
541,NVL,"['Length', 'R2O']","['education', 'gender']",0.7564161660432488,[0.73182957 0.77638191 0.75628141 0.75376884 0.7638191 ]
542,NVL,"['Length', 'R2O']","['education', 'income']",0.7604375259757433,[0.72932331 0.78140704 0.77386935 0.73869347 0.77889447]
543,NVL,"['Length', 'R2O']","['education', 'joined']",0.7468873187995114,[0.69423559 0.78643216 0.74120603 0.7361809  0.77638191]
544,NVL,"['Length', 'R2O']","['education', 'party']",0.765462651603884,[0.72932331 0.77386935 0.77889447 0.75879397 0.78643216]
545,NVL,"['Length', 'R2O']","['education', 'political_ideology']",0.757413634588985,[0.74686717 0.77135678 0.7638191  0.73869347 0.76633166]
546,NVL,"['Length', 'R2O']","['education', 'relationship']",0.7549212226546265,[0.70676692 0.78140704 0.78140704 0.72864322 0.77638191]
547,NVL,"['Length', 'R2O']","['education', 'religious_ideology']",0.7654563544539741,[0.74185464 0.77135678 0.78140704 0.7361809  0.79648241]
548,NVL,"['Length', 'R2O']","['ethnicity', 'gender']",0.757417412878931,[0.73934837 0.77135678 0.77386935 0.73115578 0.77135678]
549,NVL,"['Length', 'R2O']","['ethnicity', 'income']",0.7589186534174633,[0.7518797  0.73366834 0.77889447 0.74371859 0.78643216]
550,NVL,"['Length', 'R2O']","['ethnicity', 'joined']",0.7594299819901513,[0.73433584 0.78140704 0.77135678 0.71105528 0.79899497]
551,NVL,"['Length', 'R2O']","['ethnicity', 'party']",0.7609362602486114,[0.73684211 0.76633166 0.79145729 0.73115578 0.77889447]
552,NVL,"['Length', 'R2O']","['ethnicity', 'political_ideology']",0.7609350008186295,[0.73934837 0.76633166 0.76633166 0.73869347 0.79396985]
553,NVL,"['Length', 'R2O']","['ethnicity', 'relationship']",0.7609400385385574,[0.72932331 0.75879397 0.78643216 0.74874372 0.78140704]
554,NVL,"['Length', 'R2O']","['ethnicity', 'religious_ideology']",0.7554010654777648,[0.7518797  0.75628141 0.75628141 0.7160804  0.79648241]
555,NVL,"['Length', 'R2O']","['gender', 'income']",0.7544023375020467,[0.73934837 0.74874372 0.76130653 0.75125628 0.77135678]
556,NVL,"['Length', 'R2O']","['gender', 'joined']",0.757919925441745,[0.73934837 0.76130653 0.7638191  0.74371859 0.78140704]
557,NVL,"['Length', 'R2O']","['gender', 'party']",0.758431254014433,[0.72180451 0.76884422 0.78643216 0.73115578 0.7839196 ]
558,NVL,"['Length', 'R2O']","['gender', 'political_ideology']",0.7584148814246672,[0.75438596 0.76884422 0.77638191 0.73366834 0.75879397]
559,NVL,"['Length', 'R2O']","['gender', 'relationship']",0.7569237163259909,[0.72180451 0.77135678 0.77386935 0.75125628 0.76633166]
560,NVL,"['Length', 'R2O']","['gender', 'religious_ideology']",0.7523935466807723,[0.73684211 0.77638191 0.73366834 0.72864322 0.78643216]
561,NVL,"['Length', 'R2O']","['income', 'joined']",0.7604324882558154,[0.73934837 0.7638191  0.77889447 0.74120603 0.77889447]
562,NVL,"['Length', 'R2O']","['income', 'party']",0.7458772559539553,[0.70426065 0.72613065 0.7839196  0.74371859 0.77135678]
563,NVL,"['Length', 'R2O']","['income', 'political_ideology']",0.7619387665142756,[0.74185464 0.75628141 0.76130653 0.75125628 0.79899497]
564,NVL,"['Length', 'R2O']","['income', 'relationship']",0.7599350134129292,[0.72932331 0.76884422 0.76633166 0.75376884 0.78140704]
565,NVL,"['Length', 'R2O']","['income', 'religious_ideology']",0.763942519615622,[0.75438596 0.74623116 0.7638191  0.75125628 0.8040201 ]
566,NVL,"['Length', 'R2O']","['joined', 'party']",0.7518859963980302,[0.74686717 0.76884422 0.74371859 0.73115578 0.76884422]
567,NVL,"['Length', 'R2O']","['joined', 'political_ideology']",0.757928741451619,[0.72180451 0.78894472 0.76130653 0.73869347 0.77889447]
568,NVL,"['Length', 'R2O']","['joined', 'relationship']",0.7599438294228034,[0.71177945 0.78140704 0.77386935 0.74371859 0.78894472]
569,NVL,"['Length', 'R2O']","['joined', 'religious_ideology']",0.7624362413571617,[0.7518797  0.7839196  0.77638191 0.72864322 0.77135678]
570,NVL,"['Length', 'R2O']","['party', 'political_ideology']",0.7488898124708757,[0.70927318 0.76884422 0.76633166 0.73366834 0.76633166]
571,NVL,"['Length', 'R2O']","['party', 'relationship']",0.7529187289832622,[0.69172932 0.76130653 0.75879397 0.7638191  0.78894472]
572,NVL,"['Length', 'R2O']","['party', 'religious_ideology']",0.750891046712258,[0.72681704 0.76633166 0.75628141 0.72864322 0.77638191]
573,NVL,"['Length', 'R2O']","['political_ideology', 'relationship']",0.7594262037002053,[0.74185464 0.76633166 0.77135678 0.74623116 0.77135678]
574,NVL,"['Length', 'R2O']","['political_ideology', 'religious_ideology']",0.7604287099658694,[0.74686717 0.76884422 0.78140704 0.73366834 0.77135678]
575,NVL,"['Length', 'R2O']","['relationship', 'religious_ideology']",0.7674676641352123,[0.73934837 0.77135678 0.7839196  0.75376884 0.78894472]
576,NVL,"['Length', 'Personal_pronouns']","['education', 'ethnicity']",0.7569211974660268,[0.72681704 0.76884422 0.76884422 0.73366834 0.78643216]
577,NVL,"['Length', 'Personal_pronouns']","['education', 'gender']",0.7574174128789309,[0.73934837 0.77889447 0.77889447 0.73366834 0.75628141]
578,NVL,"['Length', 'Personal_pronouns']","['education', 'income']",0.7569249757559728,[0.71929825 0.76884422 0.76130653 0.75376884 0.78140704]
579,NVL,"['Length', 'Personal_pronouns']","['education', 'joined']",0.757923703731691,[0.73182957 0.77889447 0.77135678 0.73366834 0.77386935]
580,NVL,"['Length', 'Personal_pronouns']","['education', 'party']",0.7634563796425737,[0.72180451 0.7839196  0.77638191 0.74623116 0.78894472]
581,NVL,"['Length', 'Personal_pronouns']","['education', 'political_ideology']",0.7493847684537978,[0.72431078 0.77135678 0.76130653 0.71356784 0.77638191]
